nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
372471,231199,851633,202401
424736,955243,125099,202401
535019,72051,1033006,202401
311904,490322,590020,202401
100103,1035034,45308,202401
295289,314013,769123,202401
476541,478613,601729,202401
425313,441284,639032,202401
598662,165616,922503,202401
46597,462862,617480,202401
156546,618405,461937,202401
309860,1056236,24106,202401
600284,310182,772959,202401
256734,413433,677068,202401
10936,397806,682094,202401
619356,64707,1040302,202401
442730,613992,466350,202401
402566,971133,109209,202401
319881,746807,333535,202401
451812,200425,887844,202401
168414,119080,968746,202401
388933,1071832,8510,202401
420542,447725,632625,202401
190886,140782,947325,202401
172951,540601,539741,202401
147803,647493,432849,202401
623520,595035,485307,202401
359012,266560,816446,202401
546654,350462,730303,202401
245444,191974,896267,202401
533886,499465,580877,202401
252309,493312,587030,202401
621587,563703,516639,202401
453402,144745,943355,202401
410552,1052694,27648,202401
209171,464469,615873,202401
192476,302579,780536,202401
370882,429360,650637,202401
401447,881209,199133,202401
574916,650789,429553,202401
160934,143172,944931,202401
233974,721072,359270,202401
326682,200002,888266,202401
570422,1010522,69820,202401
16729,947111,133231,202401
116298,667181,413161,202401
222182,280820,802224,202401
241475,494266,586076,202401
100902,401319,678593,202401
254551,286388,796673,202401
89215,679916,400426,202401
627580,1020815,59527,202401
552869,983231,97111,202401
559775,1029345,50997,202401
211483,1026880,53462,202401
310144,1005296,75046,202401
201805,326937,756192,202401
362840,156180,931919,202401
268733,373559,706294,202401
348539,746595,333747,202401
413927,790189,290153,202401
541550,1058989,21353,202401
387386,803297,277045,202401
568724,198794,889470,202401
187170,712222,368120,202401
453117,154294,933824,202401
280214,666852,413490,202401
349551,229349,853488,202401
360946,969604,110738,202401
178598,607158,473184,202401
523889,986336,94006,202401
121427,654581,425761,202401
219879,298118,784985,202401
180723,559106,521236,202401
290407,466679,613663,202401
48028,474380,605962,202401
116744,497579,582763,202401
215691,435998,644240,202401
267303,1042656,37686,202401
204304,636159,444183,202401
41744,164395,923722,202401
392874,429728,650274,202401
504518,243692,839309,202401
492025,946704,133638,202401
290284,887063,193279,202401
293959,346027,734670,202401
9970,728050,352292,202401
582749,209092,873635,202401
131908,290046,793010,202401
517551,127901,959951,202401
521952,114192,973627,202401
229082,1074820,5522,202401
544038,696810,383532,202401
507431,194913,893342,202401
452725,684150,396192,202401
590198,39754,1065339,202401
191305,525251,555091,202401
464763,1068813,11529,202401
254311,594072,486270,202401
208731,852542,227800,202401
557278,122301,965517,202401
564586,609088,471254,202401
46092,983712,96630,202401
95935,475611,604731,202401
277564,104637,983135,202401
558340,1029346,50996,202401
15682,496696,583646,202401
4304,30761,998890,202401
552912,811476,268866,202401
430871,295972,787131,202401
588569,195502,892754,202401
100512,89635,1015678,202401
164384,155042,933069,202401
632359,52728,1052226,202401
269115,973934,106408,202401
546298,386740,693111,202401
541633,1013016,67326,202401
256444,512950,567392,202401
549313,198774,889490,202401
26474,528750,551592,202401
578849,810256,270086,202401
359599,844433,235909,202401
140032,109854,977943,202401
376407,462773,617569,202401
168104,528484,551858,202401
68923,491592,588750,202401
452708,788809,291533,202401
102794,1036676,43666,202401
15364,1031187,49155,202401
108994,742276,338066,202401
477307,1033819,46523,202401
18941,484028,596314,202401
355908,855411,224931,202401
550550,1003497,76845,202401
215895,227996,854833,202401
498992,814873,265469,202401
485498,867141,213201,202401
221440,404966,674959,202401
379940,166266,921856,202401
268414,866849,213493,202401
529260,842020,238322,202401
611629,708115,372227,202401
182287,524350,555992,202401
343997,587882,492460,202401
261153,308627,774494,202401
384137,991960,88382,202401
54980,432169,647905,202401
542157,217674,865098,202401
144596,95139,992637,202401
409850,232132,850704,202401
69257,49059,1055769,202401
457040,673817,406525,202401
399155,713104,367238,202401
522683,1024982,55360,202401
192532,374980,704869,202401
327366,828894,251448,202401
185087,404167,675754,202401
317308,735254,345088,202401
29473,492930,587412,202401
224787,109386,978412,202401
395461,283759,799292,202401
593586,964411,115931,202401
312755,5778,884950,202401
311176,29828,1010217,202401
586259,4049,1079099,202401
